,profit,scenario,ratio1,ratio2
0,166741334.13039368,30,1.0018256401825094,0.31981474470206744
1,156608998.04976574,31,1.0309441014099883,0.41231107265449435
2,158341633.55497828,32,1.0321498042849129,0.3964308742461041
3,163369344.04921132,33,1.0242601281154686,0.3922162203926717
4,169188930.57189298,34,1.0001879353005731,0.40854900619976425
5,178560439.11358893,35,1.027383872647612,0.48944042444944635
6,181754957.07982755,36,1.0183968984599228,0.4824591516170842
7,188636390.3223406,37,1.0137021742002363,0.4637155151207542
8,251966152.72489864,42,1.0005935212810007,0.3494524012598554
9,149123726.5866412,91,1.006571381260314,0.2866892424095753
10,154352123.4808526,92,1.0072251760671604,0.25951699883362234
11,163585371.2545891,93,1.0053187478021879,0.25309639059260575
12,169778870.93050256,94,1.0077143057510767,0.22707356697495218
13,173164453.16310316,95,1.0099435532067946,0.21495490198395795
14,94887509.12149507,291,1.0227560046407707,0.337979074433342
15,95385428.61612898,292,1.0358147862273523,0.3463668004596002
16,88727908.34967795,293,1.0344834617453267,0.37505789608519075
17,554528564.4833217,496,1.0251354351404263,0.7964808070587976
18,564641554.2186526,497,1.015350852550484,0.7834323169285392
19,583103049.9215509,498,1.0138924952197785,0.7529003756939558
20,585300218.4986308,499,1.011543875475062,0.7514362375629579
21,571599751.0645943,500,1.017037479206556,0.7300789661283769
22,572044399.2921604,501,1.0380477563221409,0.7199524427572345
23,555353902.7950193,502,1.1240198060798288,0.7130033957136488
24,551345244.9981422,503,1.2061797910276701,0.6911938145352106
25,511601464.75269914,504,1.1934688162284268,0.6473979619384721
26,514664064.23640555,505,1.1982067139881498,0.5708878366354004
27,511237901.0844476,506,1.1199078531460616,0.5987797734193869
28,514568160.86655754,507,1.1104201379604546,0.5973016841295209
29,516386836.05474705,508,1.065989189731031,0.6085260815174829
30,518163071.2356796,509,1.0219257777630781,0.6026327701846995
31,584664413.1059448,519,1.0005766363423705,0.5281140509765287
32,544897174.3021894,527,1.0396120734936778,0.5853152695988855
