,profit,scenario,ratio1,ratio2
0,846528117.4286736,0,2.7843956764223985,5.284679397308064
1,844891352.3980978,1,2.78603099944201,5.215441556719946
2,840605483.0932802,2,2.79431579780871,5.4843001633470605
3,840310149.131119,3,2.7806436803814885,5.633867203857993
4,842085239.7571902,4,2.7649814884214905,5.6751191705835655
5,841509767.5931922,5,2.67911652130588,5.991406227032395
6,844935253.7440746,6,2.60314516862194,5.909324564730171
7,848107445.6923276,7,2.5471325372905436,5.867862609768876
8,846992789.7934918,8,2.5621773054428876,6.080154100165233
9,845897651.3122046,9,2.574655815151808,6.259641014525328
10,830292200.5017507,10,2.6239587159784605,8.324732731191553
11,825489175.329424,11,2.692726227171074,9.076866260181347
12,826210089.8515272,12,2.6947938519945356,9.086530508969703
13,799326805.1344703,13,2.612171855340283,9.034945180616704
14,808753036.7609081,14,2.4675428268425654,8.254197068749944
15,816213153.992537,15,2.436765222579637,7.165484148726406
16,809437865.8725775,16,2.6950793032022493,6.956877914409854
17,796558218.2175932,17,2.8117707758681334,7.129470381431856
18,793947042.8281784,18,2.749954482983373,7.161850753676164
19,789375011.3398552,19,2.773879926870867,7.707714395692
20,784833952.7808124,20,2.8967140795763555,7.871643213621979
21,786475741.2546245,21,2.8804648717700454,7.410566759063161
22,779024268.2243733,22,2.8083642283768016,7.599871665235309
23,777435736.6120955,23,2.7453951780500314,8.18589338427864
24,781365765.914367,24,2.724024212996336,7.495901159528747
25,785377590.992406,25,2.6893904108284716,7.137791098511948
26,804014384.9773171,26,2.769725964940822,7.225427099281141
27,801132543.0784868,27,2.813623916441763,7.415208839612842
28,795648592.974847,28,2.910665861513715,7.988731889126453
29,794587216.3506137,29,2.950036262133995,8.005863453148551
30,807762662.8314525,30,2.979200459552284,7.97009986111692
31,813104600.1124413,31,3.0293392922196127,9.317114542858324
32,812510650.5329412,32,3.036799063670229,9.069330147835037
33,815349829.2892299,33,3.0125238924939866,8.669199735228153
34,820812249.7228204,34,2.9366971223608296,8.376172924401091
35,838795401.8326012,35,2.96807927833151,8.313153545929726
36,840103929.2335813,36,2.9437116054433474,8.084089133312343
37,842774005.1198797,37,2.931352249109484,7.6108605002800225
38,851682153.2702178,38,2.8596416861803684,6.916657187480557
39,857804083.6483979,39,2.8819303935139975,6.229356995756713
40,860155879.3431151,40,2.873777447912328,5.7645385621284335
41,866851892.110213,41,2.880177299227323,5.211785661897704
42,869705468.293211,42,2.8922265778812544,4.979624104165867
43,859585293.9105254,43,2.8951014109632043,5.090742268957607
44,839181646.7879407,44,2.827952023270971,5.153451401440721
45,838965382.5938241,45,2.8272937498896766,5.1517685450782205
46,844205271.060667,46,2.707051055308784,5.09102596033932
47,844088561.1981153,47,2.652915473119319,5.163590624370219
48,841112714.4532739,48,2.584183678156844,5.414826934822936
49,841332071.8525941,49,2.5703397365623113,5.571954394077088
50,838956562.6990911,50,2.592355704153349,5.630850250936468
51,839809260.0899022,51,2.6052071288652257,5.492837500506501
52,854430628.1794064,52,2.644771442414082,5.613439569074443
53,856741208.993813,53,2.6556144796298744,5.858676470317846
54,853564406.9103142,54,2.646636230612623,6.223370244535247
55,853935786.6140691,55,2.6593102264053985,6.222493909286473
56,855672397.6701958,56,2.655974525804067,6.12536273714964
57,855685034.6942687,57,2.597471253379908,6.20589870999324
58,857820712.1307366,58,2.4886289261824897,6.459478844855804
59,863603642.0051228,59,2.428851521483551,6.136597992854692
60,871232437.639558,60,2.3948725716833037,5.7998920610844324
61,871757116.3827057,61,2.4243766645573874,5.852583736040643
62,870900558.1852455,62,2.4344226435764096,5.863659258989834
63,871380306.7590446,63,2.446421102195109,5.816837750261609
64,869377258.5623454,64,2.510778035902352,5.789404174809721
65,853173273.8766878,65,2.6658647969254394,5.742364978262009
66,847075114.6421659,66,2.649967991018879,5.977037056120328
67,845441503.9546856,67,2.645355408744273,5.9626383731683585
68,852039965.6276779,68,2.5507315806647495,5.732815171703099
69,834638359.1860058,69,2.7418147238819355,5.858249316190272
70,822372370.6078873,70,2.876842855874917,5.672968790079722
71,822460147.8554147,71,2.866710710924825,5.7287731438052525
72,820443312.6750058,72,2.8353250866964346,5.763198061488877
73,818077744.0176773,73,2.8543416150507697,5.931104512404112
74,811985182.8883395,74,2.8248931092161302,6.29486729334672
75,809982366.3785824,75,2.8036799704958795,6.547696377948204
76,809629578.9543059,76,2.7912876327233067,6.711081239201412
77,804904738.0125576,77,2.770730774740667,6.778944372877983
78,810122428.2425095,78,2.7637924880260556,7.247880782389159
79,809806370.4194379,79,2.757328681949266,7.5639566571967665
80,804318720.7986656,80,2.768100869439851,8.212583627224065
81,800646838.4438084,81,2.8380003769836315,8.541772272646273
82,798221182.6168771,82,2.8463755592018547,8.734230441603637
83,795121392.8395023,83,2.8418908543833705,9.24722035359747
84,795882220.5607555,84,2.8556487878282066,9.047770096639178
85,795619892.101573,85,2.815507666295116,9.282423695504527
86,794225746.5157608,86,2.771051976998584,9.512474148180667
87,797468879.5797225,87,2.8040231057052742,9.882338540114043
88,793201800.6813354,88,2.824464174436213,10.54290538968336
89,791438692.6881139,89,2.86671007901066,10.478773859524432
90,789663050.8441584,90,2.946915909429613,9.997635791874885
91,792256262.1753243,91,3.0200552880185194,9.008495225257526
92,792150057.6784194,92,3.029428239557453,8.410899690345191
93,796924601.4386806,93,3.0205770051156238,7.747598444028316
94,797096082.8634758,94,3.0352681720251513,7.229451846318416
95,797393590.9568429,95,3.045233427214789,6.980030369868252
96,797100265.2811403,96,2.8987202502754554,6.529747695975322
97,800967909.4219804,97,2.8090862130134115,6.341457834578537
98,802825885.9189926,98,2.7979248143790802,5.904521629137094
99,802971900.0108266,99,2.7775696767438918,5.8242144224800825
100,802240367.70434,100,2.7235055497761973,5.838738564933761
101,800533814.1841818,101,2.7174994972794613,5.939820100495066
102,798229311.2769672,102,2.7096886961181723,5.894651031753896
103,795891617.4336196,103,2.674224039558476,5.996350474014461
104,779045810.4206876,104,2.6611561491476756,5.993595987644466
105,749541102.9716312,105,2.577192607134847,6.098773765581289
106,749610779.4468101,106,2.58344179698021,6.258522808440113
107,756969546.2527188,107,2.4353085141800324,6.18912009920561
108,752239987.4473459,108,2.3723740042174466,6.176069574416965
109,720786323.765665,109,2.2805331677273757,6.626319669364795
110,716869519.5916787,110,2.308616396649362,6.48095048770183
111,715696579.6948336,111,2.3197650348832544,6.561497542644475
112,705434361.8164229,112,2.423135974141671,6.4834819944455395
113,725693831.3302948,113,2.5950936654945114,6.76437792229859
114,726039490.0577112,114,2.6068987404706236,6.391558520635439
115,721419604.7071869,115,2.7211668810842498,6.3155357280193005
116,716240936.3248414,116,2.5908762475201526,6.31070839261076
117,744164741.6644778,117,2.702698496255355,6.813407218908919
118,749854109.8778956,118,2.743572849098727,6.6706410122257545
119,744802532.7949144,119,2.717129825597656,6.810150776634046
120,744276823.3129352,120,2.6923402524773925,6.528527309531673
121,737732978.2611533,121,2.6973864954515117,6.64552279608628
122,731546948.7707822,122,2.7772274533785155,6.890811583503941
123,736114614.4809896,123,2.782874270817425,6.704037320135738
124,738586463.6436428,124,2.8214529544930222,7.002609564010839
125,726878331.7951338,125,2.835990271340324,7.475845717601843
126,743895918.4416987,126,2.8333579754240503,7.706460267789486
127,742841973.0596166,127,2.869037822967594,8.056931309173372
128,735610288.6409864,128,2.8825905679132378,9.641848337742294
129,732317198.9445798,129,2.9558348542568695,9.848178507020059
130,729401080.7348704,130,2.989515216011081,10.268598243117214
131,731901007.1488805,131,2.8665385076864993,9.670005951452513
132,732082064.0801439,132,2.909078195334912,9.345841220940168
133,728185560.2927428,133,2.9552469676741953,10.167548105979405
134,723452111.4076431,134,2.9779462678268853,10.386373436890574
135,709203286.5706621,135,2.9431160721782104,11.126544563163023
136,710575688.5707297,136,2.9577814825156183,10.777107964171734
137,709774160.845825,137,2.984271724751634,10.710355907911463
138,711774842.1731153,138,2.9533951414358497,10.421918129289592
139,709278183.7109578,139,2.91842625172908,9.38489383364142
140,717453528.8000433,140,2.7521579876913247,7.831220737663977
141,723759824.7411321,141,2.6614077973380343,7.0158366456464165
142,728403186.0148842,142,2.659295030783664,6.3393592623280774
143,753807178.2545913,143,2.411393161821386,5.598628684322219
144,777070217.3008387,144,2.322706160910076,4.359063803857201
145,789442946.7629977,145,2.3082738791318334,3.716548607439314
146,804197572.8171424,146,2.285454773635509,3.2101791890959244
147,823151690.3586104,147,2.187573361394195,2.8824431441851384
148,837850754.3543615,148,2.119572499988519,2.8827298652513904
149,843843755.4563963,149,2.068670179492878,2.7590423858442144
150,842546355.0442291,150,2.0802669402936758,2.7532377732919318
151,844538400.4852939,151,2.088266856919575,2.615855510731676
152,838069350.2659837,152,2.1240124097935578,2.5788960705258646
153,836880029.8791236,153,2.109152455827085,2.4967299663425915
154,840310440.8732446,154,2.0886756804047226,2.4027995703092953
155,839755873.4828146,155,2.0873080951641807,2.4005765515171222
156,826300234.9986144,156,2.0913964740925293,2.4182706875465256
157,815789129.3634193,157,1.9599142435362669,2.2917764747133815
158,827800253.6403732,158,1.8889067303699199,2.238997319009228
159,823959470.3069075,159,1.8960648401100813,2.2248282535383352
160,817530799.0918497,160,1.879624920870693,2.2706493978647635
161,795097700.7950814,161,1.8181859042937336,2.2985002501885625
162,791337568.3837843,162,1.8026388020726156,2.331481887019131
163,791123385.1434201,163,1.7869802195374225,2.3886742845961484
164,785981035.6711483,164,1.765240388002787,2.433466390086596
165,784732129.9611479,165,1.7683925401679825,2.5649019335573624
166,782879138.076544,166,1.7685067726065795,2.6119863782206005
167,775875362.392863,167,1.7836712496358658,2.7090331783765857
168,774344214.070034,168,1.7802378300807697,2.701599453108893
169,756043184.6264491,169,2.088151270963941,2.6228733613847974
170,742464686.8572086,170,2.4147346759216983,2.6057526730827987
171,738628771.737355,171,2.528624583396539,2.604549240506765
172,738076684.3404437,172,2.5202761509130793,2.6044835854061748
173,733207025.1172531,173,2.5672970689326506,2.6408681032736077
174,726366312.1442535,174,2.588823119066266,2.6470773276980193
175,726726043.1341537,175,2.51634833979317,2.6903756180811667
176,733305267.1082978,176,2.4528767902830677,2.618307356421151
177,737373359.4312826,177,2.3423729966017004,2.6073386155259635
178,759871330.3997341,178,2.300601071607249,2.5160835638817325
179,773374103.4416432,179,2.304977352475324,2.309078634111085
180,779146198.1360811,180,2.4040856845457914,2.1580742621871436
181,784010346.7817084,181,2.4378130072422315,2.053728529845656
182,794193820.6325743,182,2.4924414464736713,2.0901201605677495
183,797620847.9372631,183,2.521670510974887,2.15646759719332
184,797161445.3144838,184,2.480992870615474,2.1899503871082637
185,802718927.1602417,185,2.36464278504449,2.188296912716482
186,802221573.7655556,186,2.3379031540280164,2.242042190374957
187,778733856.343409,187,2.2659486919330796,2.1833331917348575
188,779989197.2967653,188,2.272299881425557,2.173669694762904
189,778105900.850033,189,2.2893999447387983,2.1857279006076302
190,780664918.5389433,190,2.3021983803919173,2.1265524765990516
191,771767717.2730352,191,2.2655597382893196,2.1544261855116624
192,772934691.610792,192,2.1983279412570798,2.123606951344068
193,772554492.4834108,193,2.173952983806973,2.1527389442964884
194,784045236.373945,194,2.081696742432124,2.0352441796253986
195,809714038.435628,195,2.0491389048226614,1.8287940310756243
196,819941089.2413162,196,2.0295414004971577,1.7956469791832388
197,830595350.9495307,197,1.8912863093067986,1.7839370075212282
198,833325739.9609038,198,1.8746945658562564,1.767565439045017
199,840866749.4306529,199,1.879644331791022,1.6846636642257227
200,847467135.8478833,200,1.9079016107837694,1.7252552527639473
