,profit,scenario,ratio1,ratio2
0,898073796.0331718,0,2.937826084613509,5.690956932480886
1,896437031.0025959,1,2.9398904710834493,5.617773320448688
2,892151161.6977783,2,2.9487285266276007,5.907929437055022
3,891855827.7356172,3,2.9341677415946905,6.068208635129648
4,893630918.3616884,4,2.917406385794947,6.111309279094427
5,893055446.1976904,5,2.8268377312708144,6.450193564834083
6,896480932.3485727,6,2.7466998215218883,6.360228081102428
7,899653124.2968258,7,2.6875238901345164,6.313939757527417
8,898538468.39799,8,2.703194978878219,6.541731216179399
9,897443329.9167026,9,2.716223199485973,6.7344578993724165
10,881837879.1062489,10,2.768176401453819,8.957384989550707
11,877034853.9339222,11,2.8405622345716264,9.7678639398302
12,877755768.4560254,12,2.842629859395088,9.777528188618557
13,850872483.7389685,13,2.759535559927676,9.74899817249597
14,860298715.3654063,14,2.6067005575238626,8.901125806129922
15,867758832.5970352,15,2.5742126108958234,7.726245539721101
16,860983544.4770757,16,2.8468941768744127,7.507713019046926
17,848103896.8220913,17,2.9713362284735365,7.7035607641566255
18,845492721.4326766,18,2.9066519063385616,7.740566020480958
19,840920689.9443535,19,2.9320122830453683,8.331668982841464
20,836379631.3853105,20,3.061839968604841,8.512291380091938
21,838021419.8591226,21,3.044895302924945,8.014585146350054
22,830569946.8288715,22,2.9699817054625126,8.225168703075143
23,828981415.2165935,23,2.9034517363551497,8.857862043397269
24,832911444.5188651,24,2.8809238567931215,8.111050947322303
25,836923269.5969042,25,2.8441991385571197,7.722004363850452
26,855560063.5818152,26,2.925910336433588,7.800475123492049
27,852678221.682985,27,2.9723267247997307,8.00678330650436
28,847194271.5793451,28,3.0747320094509143,8.62807971842124
29,846132894.9551119,29,3.1162984399291185,8.647488877710426
30,859308341.4359506,30,3.144943637109666,8.596990459935462
31,864650278.7169394,31,3.1958314015088574,10.037851308117524
32,864056329.1374394,32,3.2039230508157037,9.772522152225248
33,866895507.893728,33,3.17825185588049,9.340368970112635
34,872357928.3273185,34,3.0979691574776287,9.02097472901727
35,890341080.4370993,35,3.128326852618423,8.937617395620155
36,891649607.8380795,36,3.1027354863252783,8.691287010309946
37,894319683.7243779,37,3.089778191299746,8.182609157512667
38,903227831.8747159,38,3.0139258618499447,7.4333720523799816
39,909349762.2528961,39,3.0372791031013593,6.694540222589972
40,911701557.9476132,40,3.029046729101094,6.196371717193665
41,918397570.7147112,41,3.0357647823415035,5.602211340782368
42,921251146.8977091,42,3.048467789916083,5.3528554131435655
43,911130972.5150236,43,3.052659370556882,5.4766356376210235
44,890727325.3924389,44,2.984848768405922,5.554553273867667
45,890511061.1983223,45,2.9841904950246274,5.552870417505165
46,895750949.6651652,46,2.8572212656699354,5.485011103210705
47,895634239.8026135,47,2.800223803466351,5.562726197503404
48,892658393.057772,48,2.727979224390998,5.833271807389195
49,892877750.4570923,49,2.7131687954260717,6.001332421790821
50,890502241.3035892,50,2.7365212794755975,6.06578400104425
51,891354938.6944001,51,2.7501185050944557,5.91753038008192
52,905976306.7839046,52,2.789605519041842,6.038141737118462
53,908286887.5983112,53,2.8003470686611185,6.298970290552156
54,905110085.5148124,54,2.790863507633129,6.690787638876084
55,905481465.2185673,55,2.80412173793592,6.689617667013801
56,907218076.274694,56,2.8005158035831896,6.584695436397566
57,907230713.2987669,57,2.7390040802086717,6.670782738867082
58,909366390.7352347,58,2.624215426349849,6.9404909104419055
59,915149320.6096209,59,2.5611509019479555,6.591870717530658
60,922778116.2440561,60,2.5250193965206282,6.2278410496104595
61,923302794.9872038,61,2.555848883442689,6.283798859473263
62,922446236.7897437,62,2.5664738732823875,6.296108364032702
