,profit,scenario,ratio1,ratio2
0,1130029349.7534134,0,3.6282629214735067,7.519205840758587
1,1128392584.7228377,1,3.6322580934699276,7.428266257228023
2,1124106715.4180202,2,3.6435858063126094,7.81426116874085
3,1123811381.455859,3,3.6250260170540964,8.022745075852093
4,1125586472.0819302,4,3.603318423975501,8.0741647673933
5,1125010999.917932,5,3.4915831761130196,8.514736584941677
6,1128436486.0688145,6,3.3926957595716565,8.389293904777595
7,1131608678.0170674,7,3.3192849779323956,8.321286922440851
8,1130494022.1182318,8,3.3377745093372115,8.618828238243147
9,1129398883.6369443,9,3.353276428989714,8.871133881184317
10,1113793432.8264904,10,3.417155986092933,11.804320152166898
11,1108990407.6541636,11,3.5058242678741127,12.877353498250041
12,1109711322.176267,12,3.507891892697574,12.887017747038398
13,1082828037.4592102,13,3.422672230570941,12.962236635952662
14,1092254269.0856478,14,3.232910345589699,11.81230512433982
15,1099714386.3172767,15,3.192725858318663,10.24967179919724
16,1092939098.1973174,16,3.5300611083991478,9.986470989913741
17,1080059450.542333,17,3.6893807651978507,10.286967486418087
18,1077448275.1529183,18,3.6117903114369088,10.34478472110252
19,1072876243.6645951,19,3.6436078858306247,11.139464625014044
20,1068335185.1055522,20,3.804906469233028,11.395208129206745
21,1069976973.5793642,21,3.7848322431219925,10.732667889141077
22,1062525500.5491133,22,3.697260352348214,11.03900537335439
23,1060936968.9368352,23,3.6147062487281834,11.881721009431118
24,1064866998.2391069,24,3.5869722538786566,10.879224992393304
25,1068878823.3171458,25,3.540838413336038,10.350964057873716
26,1087515617.302057,26,3.6287400081510346,10.388191232441132
27,1084633775.4032266,27,3.6864893624105854,10.668868407516186
28,1079149825.299587,28,3.813029675168312,11.505144950247788
29,1078088448.6753535,29,3.8644782400071755,11.534803288238873
30,1091263895.1561923,30,3.890787936117887,11.417998154618907
31,1096605832.437181,31,3.9450458933104575,13.28116675178394
32,1096011882.857681,32,3.9559809929703413,12.936886171981199
33,1098851061.6139696,33,3.924027691119755,12.360630527092813
34,1104313482.0475602,34,3.8236933155032253,11.922582849790075
35,1122296634.157341,35,3.8494409369095313,11.747704719227077
36,1123605161.558321,36,3.8183429502939665,11.423677456799169
37,1126275237.4446197,37,3.802694931155926,10.755478115059573
38,1135183385.5949576,38,3.7082046523630394,9.758588944427382
39,1141305315.9731376,39,3.7363482962444885,8.787864743339638
40,1143657111.667855,40,3.727758494450541,8.139620914987205
41,1150353124.4349527,41,3.7359084563553164,7.359126895763362
42,1153206700.6179507,42,3.7515532440728108,7.032396303543209
43,1143086526.2352653,43,3.7616701887284294,7.2131557966064035
44,1122682879.1126807,44,3.6908841215132004,7.359511699788918
45,1122466614.918564,45,3.690225848131906,7.357828843426416
46,1127706503.385407,46,3.5329872122951165,7.257944246131943
47,1127589793.5228553,47,3.4631112900279932,7.35883627660274
48,1124613946.7780137,48,3.3750591824446907,7.716273733937357
49,1124833304.177334,49,3.3558995603129946,7.933533546502617
50,1122457795.0238307,50,3.385266368425717,8.022985876529269
51,1123310492.4146419,51,3.402219698125991,7.828648338171302
52,1137931860.5041463,52,3.4413588638667623,7.949301493316542
53,1140242441.3185527,53,3.4516437193017175,8.280292481606551
54,1137065639.235054,54,3.4398862542254056,8.79416591340985
55,1137437018.9388092,55,3.455773539823265,8.791674576786772
56,1139173629.9949358,56,3.450951553589243,8.651692583013242
57,1139186267.0190086,57,3.375901800938108,8.762760868799369
58,1141321944.4554765,58,3.234354677102967,9.105045205579366
59,1147104874.3298626,59,3.156498114037777,8.640597978572506
60,1154733669.9642978,60,3.1106801082885878,8.15361149797758
61,1155258348.7074456,61,3.147473868426545,8.224266914920054
62,1154401790.5099854,62,3.1607044069592867,8.242129336725613
63,1154881539.0837846,63,3.175966824068016,8.176401618227466
64,1152878490.8870852,64,3.259244329771098,8.144955749991738
65,1136674506.2014277,65,3.468125461752603,8.131284259737066
66,1130576346.9669058,66,3.4504480375022504,8.475823573630642
67,1128942736.2794254,67,3.4458354552276447,8.461424890678671
68,1135541197.9524176,68,3.3221633764570293,8.121734453178155
69,1118139591.5107458,69,3.5778408874864116,8.353453570924135
70,1105873602.9326272,70,3.7619558896699687,8.137447161580505
71,1105961380.1801546,71,3.7484071801856342,8.21512067369408
72,1103944544.9997456,72,3.7094662534336273,8.27030990327375
73,1101578976.342417,73,3.7344133818805765,8.51370488360009
74,1095486415.2130795,74,3.698822775230837,9.046532697263778
75,1093483598.7033222,75,3.6714987429920565,9.40946563719926
76,1093130811.2790458,76,3.654844034038265,9.640396544031754
77,1088405970.3372972,77,3.6318200734479995,9.7557899764181
78,1093623660.567249,78,3.616133013715223,10.392172560909403
79,1093307602.7441778,79,3.6065134072374594,10.837517783245177
80,1087819953.1234055,80,3.6218208101244693,11.776415560770504
