,profit,scenario,ratio1,ratio2
0,503199029.9717503,0,2.025354944979364,3.2747701420166524
1,502241297.9380816,1,2.026894489586084,3.230352646282312
2,498146092.8503662,2,2.0330207020113624,3.3956971642489173
3,497584182.06614566,3,2.02293597352054,3.4902042022225963
4,498886142.96829665,4,2.0112995466689116,3.518328425628913
5,498372789.7841634,5,1.948870510186561,3.723433852169899
6,501846242.6671834,6,1.8936297306805694,3.6807447212670668
7,504855230.73413926,7,1.8528071272302524,3.6617246086614226
8,503297175.04310554,8,1.8635412931862763,3.7933882797879352
9,501903210.956745,9,1.8724756926143677,3.904529489699952
10,486167924.2750912,10,1.9082697265712456,5.185157623334075
11,481027791.616555,11,1.9581142524019772,5.643229361206145
12,481511158.89448977,12,1.9595005778983636,5.649709160803583
13,463158372.70360994,13,1.9036154811601391,5.601624877526671
14,472483272.56479627,14,1.7981689743542075,5.142352839145345
15,479998977.5076489,15,1.775766651731941,4.468725173711312
16,472821257.5199767,16,1.9638007612630584,4.303554940023465
17,462166276.3912544,17,2.0500451006116185,4.388906071933646
18,460777493.16774976,18,2.0056361021280185,4.41293248085917
19,456340457.3400775,19,2.0231597047186067,4.745541835884799
20,451783245.4541191,20,2.1127408943075783,4.830018507411249
21,453843289.7141364,21,2.1011277665710693,4.547751536060595
22,448790416.4811655,22,2.049880068954695,4.6653010563676025
23,447319268.08090883,23,2.003982641171372,5.0338192558622765
24,451387395.27967626,24,1.9884588923165096,4.612001362340268
25,455216240.6448585,25,1.9630780197940212,4.396851748078101
26,467715585.6882786,26,2.0183629138547885,4.459018182290904
27,464915427.31147105,27,2.05039680346933,4.570232892776353
28,459228994.11098576,28,2.1210011042606505,4.911494721264165
29,458125625.2535997,29,2.1496663733567267,4.917141312590145
30,467368757.9559251,30,2.168684781199196,4.9044855387495785
31,468969090.90659064,31,2.203075844594677,5.740257675374425
32,468785450.4718678,32,2.2087300711639988,5.585141525007507
33,471512726.7341262,33,2.1910121588750395,5.342221050190153
34,476430555.0301036,34,2.135569500561383,5.173084826145045
35,489110242.10603935,35,2.155553065721624,5.146845107511196
36,490600620.21392125,36,2.1379510893573843,5.00746899284963
37,493409085.63188714,37,2.129046778685614,4.715393576975532
38,501775112.80693287,38,2.0766884238311065,4.294459626249153
39,507617404.83393353,39,2.0927321142106887,3.8661458487010365
40,510699856.6499074,40,2.087183608988636,3.576872743000094
41,517340144.9711679,41,2.0918032492085774,3.233467949362074
42,520199407.32210845,42,2.1005572673196413,3.0884727926123134
43,512396914.9928134,43,2.103844563473732,3.152783874833025
44,497947211.5827416,44,2.0581386439247105,3.185446344296196
45,497802208.21324384,45,2.0576972770182356,3.184318002899043
46,502932377.6326579,46,1.9701293553951076,3.157645161795645
47,503109194.50008357,47,1.9308765605069886,3.207208289908495
48,500779344.511463,48,1.8811649661200314,3.369043299139874
